sno,latitude,longitude,day_of_year,seconds_of_day,hour,weekday,usage_ratio,is_near_mrt,is_near_park,is_near_school,district_中山區,district_中正區,district_信義區,district_內湖區,district_北投區,district_南港區,district_士林區,district_大同區,district_大安區,district_文山區,district_松山區,district_臺大公館校區,district_萬華區,weekday_sin,weekday_cos,hour_sin,hour_cos
500101190,25.02347,121.54108,130,16742,4,5,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101191,25.02054,121.54561,129,85803,23,4,0.1212121212121212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
500101192,25.02444,121.54908,130,13622,3,5,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500101193,25.01705,121.54435,130,15181,4,5,0.9803921568627452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101194,25.03762,121.55009,130,2774,0,5,0.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
500101196,25.04464,121.54944,130,12004,3,5,0.125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500101197,25.04172,121.54541,130,19994,5,5,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101198,25.04472,121.54401,130,19515,5,5,0.0625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101199,25.02604,121.534,130,18496,5,5,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101200,25.02535,121.55101,130,17822,4,5,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101201,25.03333,121.53968,130,18542,5,5,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101202,25.03715,121.54936,130,4803,1,5,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
500101203,25.02709,121.54902,130,18781,5,5,0.1212121212121212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101204,25.0371,121.54839,130,18374,5,5,0.1153846153846153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101205,25.02821,121.54864,130,19083,5,5,0.4545454545454545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101206,25.03328,121.5425,130,15002,4,5,0.9130434782608696,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101207,25.02055,121.52855,130,17343,4,5,0.5526315789473685,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101208,25.03459,121.55164,130,18302,5,5,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101209,25.02101,121.54153,130,4082,1,5,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
500101210,25.03002,121.54893,130,10743,2,5,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
500101211,25.03054,121.52466,130,13382,3,5,0.3478260869565217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500101212,25.04205,121.55657,130,22037,6,5,0.0416666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
500101213,25.0401,121.54122,130,3722,1,5,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
500101214,25.03827,121.54802,130,15255,4,5,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101215,25.02974,121.55146,130,10804,3,5,0.7647058823529411,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500101216,25.02268,121.53608,130,4,0,5,0.5416666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
500101217,25.03303,121.54372,130,3182,0,5,0.2307692307692307,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
500101218,25.02832,121.55592,130,18421,5,5,0.7391304347826086,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101219,25.01027,121.53998,129,81004,22,4,0.2857142857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
500101221,25.04132,121.55393,130,17822,4,5,0.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101222,25.03795,121.55466,130,17463,4,5,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101223,25.02528,121.55224,130,18601,5,5,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101224,25.02208,121.52678,130,4082,1,5,0.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
500101225,25.03551,121.54951,130,541,0,5,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
500101226,25.02942,121.55294,130,18781,5,5,0.6071428571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101227,25.04061,121.54389,130,14582,4,5,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101228,25.03813,121.54631,130,16804,4,5,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101229,25.02476,121.52803,130,20654,5,5,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101230,25.03056,121.55252,130,19083,5,5,0.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101231,25.02014,121.55084,129,83403,23,4,0.92,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
500101232,25.02572,121.52359,130,13682,3,5,0.4666666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500101233,25.04152,121.54414,130,18676,5,5,0.027027027027027,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101234,25.02468,121.53965,130,13262,3,5,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500101235,25.03601,121.55742,130,15242,4,5,0.6875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101236,25.0187,121.55688,130,18362,5,5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101237,25.03817,121.544,130,19561,5,5,0.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101238,25.03804,121.55042,130,14762,4,5,0.1153846153846153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101239,25.02187,121.52912,130,18134,5,5,0.7333333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101240,25.02263,121.53906,130,7682,2,5,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
500101241,25.03276,121.54907,130,15002,4,5,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101242,25.01883,121.5544,130,12782,3,5,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500101243,25.04159,121.5378,130,19442,5,5,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101244,25.02324,121.52618,130,15374,4,5,0.6470588235294118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101245,25.01524,121.55121,129,49203,13,4,0.28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890683
500101246,25.04157,121.5402,130,13202,3,5,0.3928571428571428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500101247,25.04173,121.54412,130,18781,5,5,0.52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101248,25.02634,121.53342,130,10622,2,5,0.4347826086956521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
500101250,25.02305,121.54394,130,15242,4,5,0.28125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101251,25.04199,121.54362,130,17402,4,5,0.5925925925925926,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101252,25.03076,121.52781,130,6781,1,5,0.4615384615384615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
500101253,25.03117,121.54602,130,11282,3,5,0.7368421052631579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500101254,25.03626,121.53997,130,19442,5,5,0.5151515151515151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500101256,25.02196,121.54899,129,68235,18,4,0.0454545454545454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
500101257,25.0305,121.54184,130,4803,1,5,0.55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
500101258,25.02878,121.53412,130,16923,4,5,0.1538461538461538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500101259,25.02462,121.53347,130,6074,1,5,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
500103001,25.07894,121.51121,130,15315,4,5,0.7333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500103002,25.0741,121.51349,130,18781,5,5,0.875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103003,25.07717,121.50934,129,70335,19,4,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203
500103004,25.06864,121.5107,130,22154,6,5,0.7222222222222222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
500103005,25.07158,121.51368,130,3003,0,5,0.3863636363636363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
500103006,25.06647,121.5165,130,11522,3,5,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500103007,25.05601,121.50895,130,19742,5,5,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103008,25.07378,121.51583,130,16804,4,5,0.8648648648648649,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500103009,25.07133,121.52024,130,18601,5,5,0.3950617283950617,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103010,25.0722,121.51057,130,15002,4,5,0.7560975609756098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500103011,25.07567,121.51862,129,65775,18,4,0.046875,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
500103012,25.07598,121.51409,130,19083,5,5,0.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103013,25.07447,121.52003,130,16742,4,5,0.4583333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500103019,25.06326,121.51099,130,13382,3,5,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500103020,25.06327,121.50943,130,16203,4,5,0.7659574468085106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500103021,25.05915,121.51033,130,19322,5,5,0.5428571428571428,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103022,25.06853,121.51729,130,17582,4,5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500103023,25.0708,121.51826,130,19742,5,5,0.4117647058823529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103024,25.06314,121.51308,130,12482,3,5,0.5789473684210527,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500103025,25.06325,121.51162,129,84004,23,4,0.1333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
500103026,25.06174,121.51969,129,81004,22,4,0.24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
500103027,25.05826,121.52063,130,15604,4,5,0.048780487804878,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500103028,25.04991,121.5104,130,18362,5,5,0.4838709677419355,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103029,25.05592,121.51367,130,3722,1,5,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
500103030,25.05454,121.51052,130,18004,5,5,0.131578947368421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103031,25.07049,121.51596,130,20775,5,5,0.9230769230769232,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103032,25.06054,121.51338,129,67635,18,4,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
500103033,25.06867,121.51993,130,17582,4,5,0.1923076923076923,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500103034,25.05369,121.51418,130,10622,2,5,0.6451612903225806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
500103035,25.06853,121.51359,130,19742,5,5,0.5384615384615384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103036,25.06407,121.51822,130,21494,5,5,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103037,25.04925,121.51468,130,19442,5,5,0.7096774193548387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103038,25.06594,121.51078,130,17402,4,5,0.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500103039,25.05205,121.50818,129,83403,23,4,0.275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
500103040,25.06011,121.51729,130,18302,5,5,0.6388888888888888,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103041,25.07491,121.5115,130,13982,3,5,0.7692307692307693,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500103042,25.06496,121.51608,130,18542,5,5,0.3125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103043,25.05918,121.51373,130,662,0,5,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
500103044,25.05662,121.50783,130,12122,3,5,0.3846153846153846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500103045,25.05805,121.51353,130,13202,3,5,0.48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500103046,25.06322,121.5144,130,10804,3,5,0.24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500103047,25.06247,121.51839,130,19203,5,5,0.1666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103048,25.05366,121.51638,130,19561,5,5,0.7586206896551724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103049,25.05756,121.51828,130,19442,5,5,0.2105263157894736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103050,25.05646,121.51698,130,18004,5,5,0.65625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103051,25.04937,121.51914,130,19742,5,5,0.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103052,25.06129,121.52021,130,13682,3,5,0.44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500103053,25.05296,121.51938,130,19322,5,5,0.1666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103054,25.0515,121.51398,130,19083,5,5,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103055,25.06587,121.51847,130,19561,5,5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103056,25.05658,121.50826,129,86117,23,4,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
500103057,25.07182,121.51929,48,30017,8,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998
500103058,25.06669,121.51615,130,19322,5,5,0.825,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103059,25.04879,121.51626,130,19742,5,5,0.7894736842105263,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103060,25.06036,121.51996,130,18362,5,5,0.12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103061,25.06157,121.51683,130,3003,0,5,0.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
500103062,25.06095,121.51428,130,4203,1,5,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
500103063,25.06092,121.51126,130,18242,5,5,0.3571428571428571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103064,25.06603,121.51481,130,16742,4,5,0.625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
500103065,25.07473,121.51451,130,19442,5,5,0.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103066,25.05348,121.50855,129,76695,21,4,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474
500103068,25.07563,121.51815,130,18302,5,5,0.8260869565217391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103069,25.06289,121.51544,130,13622,3,5,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500103070,25.06997,121.51388,130,19742,5,5,0.7368421052631579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103071,25.05621,121.51847,130,18421,5,5,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103072,25.07194,121.51626,129,85203,23,4,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.25881904510252157,0.9659258262890681
500103073,25.06864,121.51559,130,18781,5,5,0.8125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103074,25.07477,121.51977,130,19203,5,5,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.9659258262890683,0.25881904510252074
500103075,25.05044,121.50766,128,49804,13,3,0.35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683
500103076,25.04888,121.50745,130,11642,3,5,0.08,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.7071067811865476,0.7071067811865476
500103078,25.07576,121.52011,130,3782,1,5,0.40625,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.25881904510252074,0.9659258262890683
500104001,25.08128,121.51784,129,73755,20,4,0.1764705882352941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
500104002,25.08914,121.51542,130,603,0,5,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0
